prospect_ein,contact_email,to_email,subdomain,template_used,subject_line,from_address,status,message_id,timestamp,error
721306717,info@lafairhousing.org,info@lafairhousing.org,funding,A,Private funders for civil rights organizations in Louisiana,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.591646+00:00,
204216836,somos@somosunpueblounido.org,somos@somosunpueblounido.org,grants,A,Private funders for civil rights organizations in New Mexico,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.591679+00:00,
203890194,baldwin@baldwincenter.org,baldwin@baldwincenter.org,insights,C,Foundation funding for The Baldwin Center INC,Alec Kleinman <alec@insights.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.591712+00:00,
205964788,dental@smilesonwheels.com,dental@smilesonwheels.com,nonprofits,A,Private funders for health organizations in Michigan,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.591744+00:00,
311639795,mainoffice@ohiovalleyvoices.org,mainoffice@ohiovalleyvoices.org,privatefunding,C,Foundation funding for Ohio Valley Voices,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.591777+00:00,
351327583,office@lcacougars.org,office@lcacougars.org,reports,A,Private funders for education organizations in Indiana,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.591809+00:00,
030409118,info@cascadeschoolofmusic.org,info@cascadeschoolofmusic.org,scout,C,Foundation funding for Cascade School of Music,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.591841+00:00,
770076649,globe@2x.webp,globe@2x.webp,service,A,Private funders for housing organizations in California,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.591873+00:00,
561061859,Positions@theclassicalstation.org,Positions@theclassicalstation.org,funding,C,Foundation funding for Educational Information Corporation,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.591905+00:00,
452910746,info@centersforopportunity.org,info@centersforopportunity.org,grants,A,Private funders for education organizations in Virginia,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.591937+00:00,
650005980,info@bayofpigsbrigade2506.com,info@bayofpigsbrigade2506.com,insights,A,Private funders for arts & culture organizations in Florida,Alec Kleinman <alec@insights.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.591970+00:00,
730779703,info@neocaa.org,info@neocaa.org,nonprofits,A,Private funders for human services organizations in Oklahoma,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592003+00:00,
742778878,info@txculturaltrust.org,info@txculturaltrust.org,privatefunding,A,Private funders for philanthropy organizations in Texas,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592034+00:00,
043284911,eservices@sailsinc.org,eservices@sailsinc.org,reports,A,Private funders for education organizations in Massachusetts,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592067+00:00,
135641852,info@hi4y.org,info@hi4y.org,scout,C,Foundation funding for Hands in for Youth INC,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592099+00:00,
134038993,madeline@chocolatefactorytheater.org,madeline@chocolatefactorytheater.org,service,A,Private funders for arts & culture organizations in New York,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592130+00:00,
591950683,Tickets@TheatreWinterHaven.com,Tickets@TheatreWinterHaven.com,funding,C,Foundation funding for Theatre Winter Haven INC,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592198+00:00,
208995583,frontoffice@chelseaacademy.org,frontoffice@chelseaacademy.org,grants,A,Private funders for education organizations in Virginia,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592248+00:00,
800304869,info@yerbabuena.org,info@yerbabuena.org,insights,C,Foundation funding for Yerba Buena Community Benefit District,Alec Kleinman <alec@insights.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592297+00:00,
593179955,dhagan@healthystartjmt.org,dhagan@healthystartjmt.org,nonprofits,A,Private funders for health organizations in Florida,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592341+00:00,
203968122,information@fpeusa.org,information@fpeusa.org,privatefunding,C,Foundation funding for American Opinion Foundation INC,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592374+00:00,
272657962,info-lehigh@tifacademy.org,info-lehigh@tifacademy.org,reports,A,Private funders for human services organizations in Florida,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592407+00:00,
560571518,info@flatrockplayhouse.org,info@flatrockplayhouse.org,scout,C,Foundation funding for Vagabond School of the Drama INC,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592439+00:00,
455626078,info@ruralhomes.co,info@ruralhomes.co,service,A,Private funders for recreation organizations in Colorado,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592471+00:00,
560962164,counselor@adsyes.org,counselor@adsyes.org,funding,C,Foundation funding for Alcohol and Drug Services of Guilford,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592503+00:00,
411459604,info@whitebearfoodshelf.org,info@whitebearfoodshelf.org,grants,A,Private funders for food/agriculture organizations in Minnesota,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592534+00:00,
953030294,AALOC@AALOC.org,AALOC@AALOC.org,grants,C,Foundation funding for Animal Assistance League of Orange Cnty,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592567+00:00,
260605202,info@genevaroseburg.com,info@genevaroseburg.com,nonprofits,A,Private funders for education organizations in Oregon,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592598+00:00,
462458916,admin@polychondritis.org,admin@polychondritis.org,privatefunding,C,Foundation funding for Relapsing Polychondritis Awareness,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592630+00:00,
450900368,info@happydogranch.org,info@happydogranch.org,reports,A,Private funders for health organizations in Colorado,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592663+00:00,
300448081,gaster@rthohio.com,gaster@rthohio.com,scout,C,Foundation funding for The Road to Hope INC,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592694+00:00,
272314419,contactus@secondlifeatlanta.org,contactus@secondlifeatlanta.org,service,A,Private funders for animal-related organizations in Georgia,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592725+00:00,
680263473,info@ncco.org,info@ncco.org,funding,C,Foundation funding for New Century Chamber Orchestra,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592758+00:00,
910894347,admin@tahomaassociates.org,admin@tahomaassociates.org,grants,A,Private funders for human services organizations in Washington,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592789+00:00,
881814459,info@thrive2survivewa.org,info@thrive2survivewa.org,nonprofits,C,Foundation funding for Thrive2survive,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592821+00:00,
756029995,pr@faithcity.org,pr@faithcity.org,privatefunding,A,Private funders for human services organizations in Texas,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592867+00:00,
363559764,ttouhy@chicagoriver.org,ttouhy@chicagoriver.org,reports,C,Foundation funding for Friends of the Chicago River,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592900+00:00,
951709290,education@museumofus.org,education@museumofus.org,scout,A,Private funders for arts & culture organizations in California,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592931+00:00,
746062658,info@wacosymphony.com,info@wacosymphony.com,service,A,Private funders for arts & culture organizations in Texas,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592963+00:00,
841187080,info@datcampus.org,info@datcampus.org,funding,A,Private funders for education organizations in Colorado,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.592995+00:00,
382046898,bcrawford@montmorencycoa.org,bcrawford@montmorencycoa.org,grants,C,Foundation funding for Montmorency County Commission on Aging,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593026+00:00,
941526940,asi@csusm.edu,asi@csusm.edu,nonprofits,A,Private funders for education organizations in California,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593058+00:00,
454860376,office@waukegantocollege.org,office@waukegantocollege.org,privatefunding,C,Foundation funding for Waukegan To College NFP,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593090+00:00,
161579523,info@buffaloniagara.org,info@buffaloniagara.org,reports,A,Private funders for community improvement organizations in New York,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593122+00:00,
911702331,maria@nwfilmforum.org,maria@nwfilmforum.org,scout,C,Foundation funding for Northwest Film Forum,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593154+00:00,
020514391,info@moco.org,info@moco.org,service,A,Private funders for arts & culture organizations in New Hampshire,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593283+00:00,
591022882,info@naplesart.org,info@naplesart.org,funding,C,Foundation funding for Naples Art Association INC,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593367+00:00,
741168918,info@jlaustin.org,info@jlaustin.org,grants,A,Private funders for community improvement organizations in Texas,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593434+00:00,
371431152,referal@cthohio.org,referal@cthohio.org,nonprofits,C,Foundation funding for Community Teaching Homes INC,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593488+00:00,
813500697,info@partnershipfcc.org,info@partnershipfcc.org,privatefunding,A,Private funders for education organizations in Illinois,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593538+00:00,
680298871,newdirections1981@sbcglobal.net,newdirections1981@sbcglobal.net,reports,C,Foundation funding for Alcohol and Drug Awareness Program,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593628+00:00,
237222541,foundation@yccd.edu,foundation@yccd.edu,scout,A,Private funders for recreation organizations in California,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593691+00:00,
842137184,joinus@edgeaifoundation.org,joinus@edgeaifoundation.org,service,C,Foundation funding for Edge Ai Foundation,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593740+00:00,
844617722,info@lighthousedyslexia.org,info@lighthousedyslexia.org,funding,A,Private funders for education organizations in Mississippi,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593786+00:00,
380996360,carla@scmcgr.org,carla@scmcgr.org,grants,C,Foundation funding for St Cecilia Music Center,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593841+00:00,
586074088,info@pawsatlanta.org,info@pawsatlanta.org,nonprofits,A,Private funders for animal-related organizations in Georgia,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593876+00:00,
470627068,info@youthcareinc.org,info@youthcareinc.org,privatefunding,C,Foundation funding for Youth Care Inc,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593909+00:00,
464447642,info@dreamhouseewabeach.org,info@dreamhouseewabeach.org,reports,A,Private funders for education organizations in Hawaii,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593941+00:00,
237339667,info@limehollow.org,info@limehollow.org,scout,A,Private funders for environment organizations in New York,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.593973+00:00,
911842787,info@bbcamp.org,info@bbcamp.org,service,A,Private funders for youth development organizations in Oregon,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594005+00:00,
464930592,bridgette.heller@sppf.org,bridgette.heller@sppf.org,funding,C,Foundation funding for Shirley Proctor Puller Foundation Inc,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594037+00:00,
521177011,inquiries@hearingloss.org,inquiries@hearingloss.org,grants,A,Private funders for human services organizations in Maryland,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594069+00:00,
222778232,info@armenianmuseum.org,info@armenianmuseum.org,nonprofits,C,Foundation funding for Armenian Museum of America INC,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594101+00:00,
320060209,info@soliya.net,info@soliya.net,privatefunding,A,Private funders for international organizations in New York,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594134+00:00,
370888235,TCUL@tcpul.com,TCUL@tcpul.com,reports,C,Foundation funding for Tri-County Urban League,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594165+00:00,
351884264,Info@ErinsHouse.org,Info@ErinsHouse.org,scout,A,Private funders for youth development organizations in Indiana,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594196+00:00,
540884554,information@oaklandschool.net,information@oaklandschool.net,service,C,Foundation funding for Oakland School INC,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594228+00:00,
426119497,office@iretonchristianschool.com,office@iretonchristianschool.com,funding,A,Private funders for education organizations in Iowa,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594260+00:00,
541590790,general@fcccva.org,general@fcccva.org,grants,C,Foundation funding for Fauquier Community Child Care INC,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594292+00:00,
263438302,admissions@potrerokids.org,admissions@potrerokids.org,nonprofits,A,Private funders for education organizations in California,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594324+00:00,
811345478,info@southsidechristianacademy.org,info@southsidechristianacademy.org,privatefunding,A,Private funders for education organizations in Illinois,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594356+00:00,
821304950,admin@melbornsteinclinic.org,admin@melbornsteinclinic.org,reports,A,Private funders for mental health organizations in Michigan,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594390+00:00,
061431360,info@cafafct.org,info@cafafct.org,scout,A,Private funders for arts & culture organizations in Connecticut,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594422+00:00,
475454938,info@rootns.org,info@rootns.org,service,A,Private funders for education organizations in Massachusetts,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594468+00:00,
311100389,Clinical.Trials@daytonncorp.org,Clinical.Trials@daytonncorp.org,funding,C,Foundation funding for Dayton Clinical Oncology Program INC,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594501+00:00,
550464601,MLA@LEARNINGACADEMY.ORG,MLA@LEARNINGACADEMY.ORG,grants,A,Private funders for education organizations in West Virginia,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594533+00:00,
770667571,info@njctl.org,info@njctl.org,nonprofits,C,Foundation funding for New Jersey Center for Teaching,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594566+00:00,
204596400,office@stonecreekschool.org,office@stonecreekschool.org,privatefunding,A,Private funders for education organizations in Colorado,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594597+00:00,
832789396,hope@porchlightfjc.org,hope@porchlightfjc.org,reports,C,Foundation funding for Porchlight a Family Justice Center,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594629+00:00,
912127388,info@citymin.org,info@citymin.org,scout,A,Private funders for human services organizations in Washington,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594661+00:00,
942496799,sianne@j-sei.org,sianne@j-sei.org,service,C,Foundation funding for J-sei INC,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594692+00:00,
251740134,megan@workerorganizing.org,megan@workerorganizing.org,funding,A,Private funders for international organizations in Pennsylvania,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594723+00:00,
133467948,info@52project.org,info@52project.org,grants,C,Foundation funding for The 52nd Street Project INC,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594755+00:00,
020534583,amanda.hick@mhc.cuny.edu,amanda.hick@mhc.cuny.edu,nonprofits,A,Private funders for education organizations in New York,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594787+00:00,
882531975,info@ucoweb.org,info@ucoweb.org,privatefunding,A,Private funders for youth development organizations in Michigan,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594819+00:00,
821369091,info@thekeytolearning.org,info@thekeytolearning.org,reports,A,Private funders for education organizations in Florida,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594851+00:00,
752411239,info@abilenecac.org,info@abilenecac.org,scout,C,Foundation funding for Abilene Arts Alliance,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594883+00:00,
510372506,Abigail.Rodriguez-Stutts@cacofde.org,Abigail.Rodriguez-Stutts@cacofde.org,service,A,Private funders for human services organizations in Delaware,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594914+00:00,
260528290,info@assistancecanine.org,info@assistancecanine.org,funding,C,Foundation funding for Assistance Canine Training,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594947+00:00,
391472579,gmorse@job4you.org,gmorse@job4you.org,grants,A,Private funders for employment organizations in Wisconsin,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.594978+00:00,
370740251,weinberg_k@sdea.net,weinberg_k@sdea.net,nonprofits,C,Foundation funding for San Diego Education Association,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595017+00:00,
260712302,info@spoonfoundation.org,info@spoonfoundation.org,privatefunding,A,Private funders for human services organizations in Oregon,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595057+00:00,
275069797,dave@lab6.com,dave@lab6.com,reports,A,Private funders for human services organizations in Arkansas,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595106+00:00,
471657042,info@openpathcollective.org,info@openpathcollective.org,scout,A,Private funders for health organizations in North Carolina,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595141+00:00,
474309256,info@publicsource.org,info@publicsource.org,service,C,Foundation funding for Publicsource,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595173+00:00,
223586570,info@discoverymn.org,info@discoverymn.org,funding,A,Private funders for education organizations in New Jersey,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595204+00:00,
901037557,info@CL-ASI.org,info@CL-ASI.org,grants,C,Foundation funding for Collaborative for Leadership in Ayres Sensory Integration,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595236+00:00,
910886081,recovery@olalla.org,recovery@olalla.org,nonprofits,A,Private funders for mental health organizations in Washington,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595268+00:00,
930638079,OfficeCoord@RockwestTraining.com,OfficeCoord@RockwestTraining.com,privatefunding,C,Foundation funding for Rockwest Training Company Inc,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595300+00:00,
251625390,chris@icfoundation.us,chris@icfoundation.us,reports,A,Private funders for religion organizations in Pennsylvania,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595333+00:00,
454502660,info@haleyshope.org,info@haleyshope.org,scout,A,Private funders for human services organizations in North Dakota,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595365+00:00,
901009621,info@ckpgh.org,info@ckpgh.org,service,A,Private funders for food/agriculture organizations in Pennsylvania,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595397+00:00,
231637212,info@pearlsbuck.org,info@pearlsbuck.org,funding,C,Foundation funding for Pearl S Buck International INC,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595428+00:00,
161609990,tutoring@genesee.edu,tutoring@genesee.edu,grants,A,Private funders for education organizations in New York,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595460+00:00,
760280324,admin@tomagwa.org,admin@tomagwa.org,nonprofits,C,Foundation funding for Tomagwa Ministries INC,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595492+00:00,
900147606,office@theranchesacademy.com,office@theranchesacademy.com,privatefunding,A,Private funders for education organizations in Utah,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595523+00:00,
562057124,admissions@jungtao.edu,admissions@jungtao.edu,reports,C,Foundation funding for Jung Tao School of Classical Chinese Medicine,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595556+00:00,
231352687,delcolearning@aol.com,delcolearning@aol.com,scout,A,Private funders for human services organizations in Pennsylvania,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595589+00:00,
061676798,info@justworldinternational.org,info@justworldinternational.org,service,A,Private funders for education organizations in Florida,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595621+00:00,
237439184,info@sonamusic.org,info@sonamusic.org,funding,A,Private funders for arts & culture organizations in Arkansas,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595653+00:00,
550559874,info@womenshealthwv.org,info@womenshealthwv.org,grants,C,Foundation funding for Women's Health Center of West Virginia,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595685+00:00,
362181657,email@gcca.org,email@gcca.org,nonprofits,A,Private funders for science organizations in Virginia,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595717+00:00,
752038796,info@hdnbc.org,info@hdnbc.org,privatefunding,C,Foundation funding for Hope's Door New Beginning Center,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595762+00:00,
222302255,info@fishermansmark.org,info@fishermansmark.org,reports,A,Private funders for human services organizations in New Jersey,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595795+00:00,
843739888,info@sostento.org,info@sostento.org,scout,A,Private funders for health organizations in New Jersey,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595827+00:00,
741774711,info@austintheatre.org,info@austintheatre.org,service,A,Private funders for arts & culture organizations in Texas,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595859+00:00,
611729917,info@utahdinebikeyah.org,info@utahdinebikeyah.org,funding,A,Private funders for environment organizations in Utah,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595891+00:00,
460659218,info@veritasclassicalacademy.com,info@veritasclassicalacademy.com,grants,A,Private funders for education organizations in California,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595923+00:00,
202905491,info@cgsfso.org,info@cgsfso.org,nonprofits,C,Foundation funding for Fso of Cumberland Gloucester & Salem,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595956+00:00,
730770227,sheri.snyder@noc.edu,sheri.snyder@noc.edu,privatefunding,A,Private funders for education organizations in Oklahoma,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.595987+00:00,
010777856,staff@lejyouth.org,staff@lejyouth.org,reports,C,Foundation funding for Literacy for Environmental Justice,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.596019+00:00,
237052227,lawclinic@gonzaga.edu,lawclinic@gonzaga.edu,scout,A,Private funders for education organizations in Washington,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.596052+00:00,
133643245,info@joinisrael.org,info@joinisrael.org,service,A,Private funders for human services organizations in New York,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.596083+00:00,
680202381,info@stapletonschool.org,info@stapletonschool.org,funding,A,Private funders for arts & culture organizations in California,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.596115+00:00,
455307975,info@portlandrecovery.org,info@portlandrecovery.org,grants,C,Foundation funding for Portland Recovery Community Center,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.596340+00:00,
460786773,info@seacvillage.org,info@seacvillage.org,nonprofits,A,Private funders for human services organizations in North Carolina,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.596401+00:00,
854051600,enroll@exitosed.org,enroll@exitosed.org,privatefunding,C,Foundation funding for Escuela Exitos,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.596440+00:00,
680383595,info@nchabitat.org,info@nchabitat.org,reports,A,Private funders for housing organizations in California,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.596480+00:00,
237009906,webmaster@sunyjefferson.edu,webmaster@sunyjefferson.edu,scout,C,Foundation funding for Jefferson Community College,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.596530+00:00,
382699957,office@rsccm.org,office@rsccm.org,service,A,Private funders for crime/legal organizations in Michigan,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.596582+00:00,
236268380,afe@endowment.org,afe@endowment.org,funding,C,Foundation funding for American Floral Endowment,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.596635+00:00,
310736673,frontdesk@fittoncenter.org,frontdesk@fittoncenter.org,grants,A,Private funders for arts & culture organizations in Ohio,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.597323+00:00,
521910387,assistant@foresightinc.org,assistant@foresightinc.org,nonprofits,C,Foundation funding for Foresight Affordable Housing of Pennsylvania INC,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.597440+00:00,
541047175,info@bellegrove.org,info@bellegrove.org,privatefunding,A,Private funders for arts & culture organizations in Virginia,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.597535+00:00,
